timestamp,cpu_usage,memory_usage,process_name,pid,process_cpu,process_memory
1740458234,3.7,47.1,System,4,1.2,0.0104720956138607
1740458234,3.7,47.1,MsMpEng.exe,1008,1.2,2.032118618612082
1740458234,3.7,47.1,svchost.exe,2128,1.5,0.1028103428510897
1740458234,3.7,47.1,svchost.exe,2188,1.7,0.12252110018433791
1740458234,3.7,47.1,Code.exe,4220,4.4,1.2522256226301745
1740458234,3.7,47.1,Code.exe,5172,2.5,1.0437994794425265
1740458234,3.7,47.1,dwm.exe,8428,13.2,1.1793320979646404
1740458234,3.7,47.1,python.exe,14816,4.5,0.3971898989986935
1740458234,3.7,47.1,Taskmgr.exe,16340,9.2,1.0110772037715023
1740458241,3.1,47.1,System Idle Process,0,750.2,4.836995664600786e-05
1740458241,3.1,47.1,System,4,1.5,0.0104720956138607
1740458241,3.1,47.1,services.exe,520,1.2,0.09935189095090013
1740458241,3.1,47.1,MsMpEng.exe,1008,1.0,2.024065020830522
1740458241,3.1,47.1,Code.exe,4220,1.7,1.255442224747134
1740458241,3.1,47.1,Code.exe,5172,2.7,1.0438236644208496
1740458241,3.1,47.1,grafana.exe,6192,1.0,0.6087117194116859
1740458241,3.1,47.1,mysqld.exe,6812,1.0,0.19135154849160707
1740458241,3.1,47.1,dwm.exe,8428,11.9,1.1613626590706487
1740458241,3.1,47.1,csrss.exe,13348,1.2,0.046773748076689596
1740458241,3.1,47.1,python.exe,14816,4.5,0.39871355263304276
1740458241,3.1,47.1,Code.exe,15496,1.5,0.670722003831868
1740458241,3.1,47.1,windows_exporter-0.30.2-amd64.exe,16012,2.2,0.21539141694467298
1740458241,3.1,47.1,Taskmgr.exe,16340,8.9,1.0110288338148563
1740458247,4.1,47.0,System Idle Process,0,753.7,4.836995664600786e-05
1740458247,4.1,47.0,System,4,2.0,0.0104720956138607
1740458247,4.1,47.0,MsMpEng.exe,1008,4.0,2.0273058079258046
1740458247,4.1,47.0,Code.exe,4220,2.7,1.2579332775144034
1740458247,4.1,47.0,Code.exe,5172,2.7,1.0448152485320927
1740458247,4.1,47.0,dwm.exe,8428,10.9,1.1611449942657417
1740458247,4.1,47.0,python.exe,14816,4.5,0.39876192258968873
1740458247,4.1,47.0,Taskmgr.exe,16340,8.7,1.0108595389665953
1740458253,2.7,47.0,System Idle Process,0,758.9,4.836995664600786e-05
1740458253,2.7,47.0,System,4,1.2,0.0104720956138607
1740458253,2.7,47.0,services.exe,520,1.7,0.09973885060406822
1740458253,2.7,47.0,MsMpEng.exe,1008,1.2,2.026048189053008
1740458253,2.7,47.0,Code.exe,4220,1.5,1.2569658783814832
1740458253,2.7,47.0,Code.exe,5172,2.7,1.0447668785754467
1740458253,2.7,47.0,mysqld.exe,6812,1.2,0.19135154849160707
1740458253,2.7,47.0,dwm.exe,8428,12.2,1.1611933642223877
1740458253,2.7,47.0,csrss.exe,13348,1.0,0.046773748076689596
1740458253,2.7,47.0,python.exe,14816,4.7,0.39876192258968873
1740458253,2.7,47.0,windows_exporter-0.30.2-amd64.exe,16012,1.7,0.2081117384694488
1740458253,2.7,47.0,Taskmgr.exe,16340,8.9,1.0110288338148563
1740458260,6.8,47.0,System Idle Process,0,755.6,4.836995664600786e-05
1740458260,6.8,47.0,System,4,1.5,0.0104720956138607
1740458260,6.8,47.0,explorer.exe,3212,1.0,1.8751097393391407
1740458260,6.8,47.0,Code.exe,4220,2.7,1.2581267573409873
1740458260,6.8,47.0,Code.exe,5172,3.0,1.0447185086188007
1740458260,6.8,47.0,mysqld.exe,6812,1.0,0.19135154849160707
1740458260,6.8,47.0,dwm.exe,8428,13.4,1.1613384740923256
1740458260,6.8,47.0,python.exe,14816,4.5,0.39876192258968873
1740458260,6.8,47.0,Taskmgr.exe,16340,9.2,1.0110288338148563
1740458266,4.4,47.0,System Idle Process,0,759.7,4.836995664600786e-05
1740458266,4.4,47.0,System,4,2.5,0.0104720956138607
1740458266,4.4,47.0,MsMpEng.exe,1008,1.0,2.025782154291455
1740458266,4.4,47.0,Code.exe,4220,2.2,1.260134110541797
1740458266,4.4,47.0,Code.exe,5172,3.5,1.0447185086188007
1740458266,4.4,47.0,dwm.exe,8428,12.9,1.1613384740923256
1740458266,4.4,47.0,csrss.exe,13348,1.0,0.046773748076689596
1740458266,4.4,47.0,python.exe,14816,4.7,0.3987861075680118
1740458266,4.4,47.0,windows_exporter-0.30.2-amd64.exe,16012,2.0,0.20629786509522352
1740458266,4.4,47.0,Taskmgr.exe,16340,8.7,1.0110288338148563
1740458272,4.9,47.0,System Idle Process,0,751.6,4.836995664600786e-05
1740458272,4.9,47.0,System,4,3.0,0.0104720956138607
1740458272,4.9,47.0,services.exe,520,1.2,0.09932770597257713
1740458272,4.9,47.0,MsMpEng.exe,1008,2.0,2.0228315869360487
1740458272,4.9,47.0,WhatsApp.exe,1368,1.0,1.6965520443804025
1740458272,4.9,47.0,Code.exe,4220,3.2,1.26233494356919
1740458272,4.9,47.0,Code.exe,5172,4.2,1.0447426935971238
1740458272,4.9,47.0,dwm.exe,8428,11.9,1.1614593989839406
1740458272,4.9,47.0,python.exe,14816,4.5,0.3987861075680118
1740458272,4.9,47.0,Taskmgr.exe,16340,6.2,1.0112464986197631
1740458278,6.0,47.0,System Idle Process,0,757.9,4.836995664600786e-05
1740458278,6.0,47.0,System,4,1.2,0.0104720956138607
1740458278,6.0,47.0,MsMpEng.exe,1008,1.2,2.0220576676297126
1740458278,6.0,47.0,explorer.exe,3212,1.0,1.8748920745342335
1740458278,6.0,47.0,Code.exe,4220,4.5,1.2855283377809508
1740458278,6.0,47.0,Code.exe,5172,2.5,1.0447185086188007
1740458278,6.0,47.0,dwm.exe,8428,12.7,1.1611933642223877
1740458278,6.0,47.0,python.exe,14816,4.2,0.3987861075680118
1740458278,6.0,47.0,Code.exe,15496,1.0,0.6725358772060932
1740458278,6.0,47.0,Taskmgr.exe,16340,7.5,1.0116818282295774
1740458285,4.1,47.0,System Idle Process,0,751.8,4.836995664600786e-05
1740458285,4.1,47.0,System,4,1.5,0.0104720956138607
1740458285,4.1,47.0,services.exe,520,4.5,0.09988396047400623
1740458285,4.1,47.0,explorer.exe,3212,1.0,1.8749646294692026
1740458285,4.1,47.0,Code.exe,4220,2.0,1.268913257673047
1740458285,4.1,47.0,Code.exe,5172,3.5,1.0447426935971238
1740458285,4.1,47.0,dwm.exe,8428,11.9,1.1613142891140027
1740458285,4.1,47.0,python.exe,14816,4.2,0.39871355263304276
1740458285,4.1,47.0,windows_exporter-0.30.2-amd64.exe,16012,1.7,0.209224247472307
1740458285,4.1,47.0,Taskmgr.exe,16340,8.7,1.0117060132079003
1740458291,3.7,47.0,System Idle Process,0,765.0,4.836995664600786e-05
1740458291,3.7,47.0,System,4,1.0,0.0104720956138607
1740458291,3.7,47.0,Code.exe,4220,1.7,1.2670993842988219
1740458291,3.7,47.0,Code.exe,5172,2.7,1.0447668785754467
1740458291,3.7,47.0,dwm.exe,8428,11.9,1.1613384740923256
1740458291,3.7,47.0,csrss.exe,13348,1.0,0.046773748076689596
1740458291,3.7,47.0,python.exe,14816,4.5,0.39871355263304276
1740458291,3.7,47.0,Taskmgr.exe,16340,7.0,1.0117060132079003
1740458297,4.1,47.0,System Idle Process,0,750.9,4.836995664600786e-05
1740458297,4.1,47.0,System,4,1.5,0.0104720956138607
1740458297,4.1,47.0,services.exe,520,2.5,0.0997146656257452
1740458297,4.1,47.0,MsMpEng.exe,1008,2.2,1.920263093868189
1740458297,4.1,47.0,explorer.exe,3212,1.0,1.8750855543608176
1740458297,4.1,47.0,Code.exe,4220,1.5,1.2699532117409362
1740458297,4.1,47.0,Code.exe,5172,2.7,1.0447426935971238
1740458297,4.1,47.0,dwm.exe,8428,13.2,1.1614593989839406
1740458297,4.1,47.0,python.exe,14816,4.2,0.39871355263304276
1740458297,4.1,47.0,windows_exporter-0.30.2-amd64.exe,16012,1.7,0.20639460500851553
1740458297,4.1,47.0,Taskmgr.exe,16340,8.0,1.0117785681428693
1740458304,3.5,47.0,System Idle Process,0,763.7,4.836995664600786e-05
1740458304,3.5,47.0,MsMpEng.exe,1008,1.7,1.9199245041716668
1740458304,3.5,47.0,Code.exe,4220,2.2,1.267413789017021
1740458304,3.5,47.0,Code.exe,5172,3.5,1.0447668785754467
1740458304,3.5,47.0,dwm.exe,8428,12.2,1.1614835839622637
1740458304,3.5,47.0,python.exe,14816,4.2,0.39871355263304276
1740458304,3.5,47.0,Taskmgr.exe,16340,7.2,1.0123590076226214
1740458310,4.7,46.9,System Idle Process,0,756.1,4.836995664600786e-05
1740458310,4.7,46.9,System,4,3.2,0.0104720956138607
1740458310,4.7,46.9,MsMpEng.exe,1008,2.0,1.9305900796121118
1740458310,4.7,46.9,svchost.exe,1996,1.0,0.05248140296091853
1740458310,4.7,46.9,Code.exe,4220,2.5,1.2735325885327409
1740458310,4.7,46.9,Code.exe,5172,3.7,1.0447668785754467
1740458310,4.7,46.9,dwm.exe,8428,12.2,1.1612659191573567
1740458310,4.7,46.9,prometheus.exe,12256,1.0,0.442899508029171
1740458310,4.7,46.9,python.exe,14816,4.5,0.39871355263304276
1740458310,4.7,46.9,Taskmgr.exe,16340,8.0,1.0123590076226214
1740458316,4.5,46.9,System Idle Process,0,753.8,4.836995664600786e-05
1740458316,4.5,46.9,System,4,3.2,0.0104720956138607
1740458316,4.5,46.9,services.exe,520,1.7,0.09930352099425414
1740458316,4.5,46.9,MsMpEng.exe,1008,2.5,1.9467698301102014
1740458316,4.5,46.9,Code.exe,4220,3.0,1.2724926344648517
1740458316,4.5,46.9,Code.exe,5172,3.7,1.0447910635537696
1740458316,4.5,46.9,dwm.exe,8428,12.9,1.1613142891140027
1740458316,4.5,46.9,python.exe,14816,4.5,0.39871355263304276
1740458316,4.5,46.9,windows_exporter-0.30.2-amd64.exe,16012,2.0,0.21539141694467298
1740458316,4.5,46.9,Taskmgr.exe,16340,7.7,1.0123831926009443
1740458322,3.7,46.9,System Idle Process,0,755.6,4.836995664600786e-05
1740458322,3.7,46.9,System,4,3.0,0.0104720956138607
1740458322,3.7,46.9,MsMpEng.exe,1008,2.0,1.945221991497529
1740458322,3.7,46.9,Code.exe,4220,3.2,1.273677698402679
1740458322,3.7,46.9,Code.exe,5172,2.0,1.0447668785754467
1740458322,3.7,46.9,mysqld.exe,6812,1.0,0.19135154849160707
1740458322,3.7,46.9,dwm.exe,8428,12.7,1.1612901041356796
1740458322,3.7,46.9,python.exe,14816,4.5,0.39871355263304276
1740458322,3.7,46.9,Code.exe,15496,1.0,0.6750269299733627
1740458322,3.7,46.9,Taskmgr.exe,16340,10.2,1.0123831926009443
1740458329,3.3,46.9,System Idle Process,0,754.0,4.836995664600786e-05
1740458329,3.3,46.9,System,4,2.2,0.0104720956138607
1740458329,3.3,46.9,services.exe,520,2.2,0.09930352099425414
1740458329,3.3,46.9,chrome.exe,948,1.5,0.5951197615941577
1740458329,3.3,46.9,chrome.exe,3956,1.5,0.3039809925418364
1740458329,3.3,46.9,Code.exe,4220,1.7,1.2771119653245455
1740458329,3.3,46.9,Code.exe,5172,3.5,1.0447668785754467
1740458329,3.3,46.9,grafana.exe,6192,1.0,0.6087600893683318
1740458329,3.3,46.9,dwm.exe,8428,12.7,1.1614352140056177
1740458329,3.3,46.9,python.exe,14816,4.5,0.39871355263304276
1740458329,3.3,46.9,windows_exporter-0.30.2-amd64.exe,16012,1.5,0.21594767144610208
1740458329,3.3,46.9,Taskmgr.exe,16340,8.5,1.0123831926009443
1740458335,4.5,46.9,System Idle Process,0,758.0,4.836995664600786e-05
1740458335,4.5,46.9,System,4,1.2,0.0104720956138607
1740458335,4.5,46.9,MsMpEng.exe,1008,2.2,1.9441094824946707
1740458335,4.5,46.9,Code.exe,4220,2.7,1.2778616996525585
1740458335,4.5,46.9,Code.exe,5172,3.2,1.0447910635537696
1740458335,4.5,46.9,mysqld.exe,6812,1.0,0.19135154849160707
1740458335,4.5,46.9,dwm.exe,8428,14.2,1.1612901041356796
1740458335,4.5,46.9,python.exe,14816,4.5,0.39871355263304276
1740458335,4.5,46.9,Taskmgr.exe,16340,7.7,1.0123831926009443
1740458341,9.2,46.9,System Idle Process,0,756.6,4.836995664600786e-05
1740458341,9.2,46.9,System,4,1.7,0.0104720956138607
1740458341,9.2,46.9,services.exe,520,2.0,0.10000488536562124
1740458341,9.2,46.9,MsMpEng.exe,1008,2.5,1.9422956091204455
1740458341,9.2,46.9,Code.exe,4220,1.5,1.2791435035036778
1740458341,9.2,46.9,Code.exe,5172,2.0,1.0447668785754467
1740458341,9.2,46.9,dwm.exe,8428,11.2,1.1611691792440646
1740458341,9.2,46.9,python.exe,14816,4.5,0.39871355263304276
1740458341,9.2,46.9,windows_exporter-0.30.2-amd64.exe,16012,2.2,0.2080391835344798
1740458341,9.2,46.9,Taskmgr.exe,16340,8.2,1.0123831926009443
1740458347,5.6,46.9,System Idle Process,0,759.5,4.836995664600786e-05
1740458347,5.6,46.9,System,4,1.0,0.0104720956138607
1740458347,5.6,46.9,MsMpEng.exe,1008,1.7,1.9437950777764716
1740458347,5.6,46.9,svchost.exe,1204,1.5,0.10399540678891689
1740458347,5.6,46.9,Code.exe,4220,2.2,1.2837628343633716
1740458347,5.6,46.9,Code.exe,5172,2.5,1.0447668785754467
1740458347,5.6,46.9,svchost.exe,5636,1.5,0.19389097121552248
1740458347,5.6,46.9,dwm.exe,8428,13.4,1.1615803238755558
1740458347,5.6,46.9,svchost.exe,13932,2.5,0.16854511393301438
1740458347,5.6,46.9,python.exe,14816,4.7,0.39871355263304276
1740458347,5.6,46.9,Taskmgr.exe,16340,7.9,1.0114399784463473
1740458354,3.7,46.9,System Idle Process,0,722.5,4.836995664600786e-05
1740458354,3.7,46.9,System,4,3.5,0.0104720956138607
1740458354,3.7,46.9,MsMpEng.exe,1008,1.5,1.9192231398003
1740458354,3.7,46.9,svchost.exe,1204,2.0,0.10082717462860338
1740458354,3.7,46.9,svchost.exe,3760,2.0,0.09144340303927785
1740458354,3.7,46.9,Code.exe,4220,10.4,1.3084315122528356
1740458354,3.7,46.9,WUDFHost.exe,4864,1.0,0.051489818849675364
1740458354,3.7,46.9,Code.exe,5172,7.2,1.0628088724044078
1740458354,3.7,46.9,svchost.exe,5636,2.7,0.19096458883843903
1740458354,3.7,46.9,dwm.exe,8428,14.1,1.1613142891140027
1740458354,3.7,46.9,Code.exe,10148,2.5,0.7968224808080104
1740458354,3.7,46.9,svchost.exe,13932,1.0,0.16830326414978433
1740458354,3.7,46.9,python.exe,14816,4.7,0.3987377376113658
1740458354,3.7,46.9,Taskmgr.exe,16340,8.9,1.0114399784463473
1740458360,4.1,46.9,System Idle Process,0,750.5,4.836995664600786e-05
1740458360,4.1,46.9,System,4,2.2,0.0104720956138607
1740458360,4.1,46.9,services.exe,520,2.2,0.09930352099425414
1740458360,4.1,46.9,MsMpEng.exe,1008,2.5,1.9170948617078754
1740458360,4.1,46.9,Code.exe,4220,6.7,1.305142355200907
1740458360,4.1,46.9,Code.exe,5172,3.7,1.0624944676862087
1740458360,4.1,46.9,dwm.exe,8428,12.7,1.1611933642223877
1740458360,4.1,46.9,python.exe,14816,4.2,0.3987377376113658
1740458360,4.1,46.9,windows_exporter-0.30.2-amd64.exe,16012,1.5,0.2166248508391462
