timestamp,cpu_usage,memory_usage,process_name,pid,process_cpu,process_memory,process_priority
1745161497,15.4,54.9,python.exe,15324,8.1,0.3980363732399987,32
1745161497,15.4,54.9,chrome.exe,19996,10.7,0.43953779604227344,32
1745161497,15.4,54.9,explorer.exe,23228,1.9,2.19135251589074,32
1745161504,4.9,55.3,ChatGPT.exe,4248,2.4,0.9473739708687099,32
1745161504,4.9,55.3,chrome.exe,10588,5.0,1.6341789852853754,32
1745161504,4.9,55.3,chrome.exe,10948,1.2,1.2540878659610457,64
1745161504,4.9,55.3,chrome.exe,12060,3.9,0.8299800860888489,32
1745161504,4.9,55.3,chrome.exe,12392,10.8,2.3718933790719645,32768
1745161504,4.9,55.3,chrome.exe,12592,12.6,0.8223134479604566,32
1745161504,4.9,55.3,chrome.exe,14028,1.2,1.3071013384450703,64
1745161504,4.9,55.3,python.exe,15324,7.7,0.3981089281749677,32
1745161504,4.9,55.3,chrome.exe,19996,5.0,0.4357891244022078,32
1745161504,4.9,55.3,chrome.exe,23516,12.0,0.5069655156068084,64
1745161511,3.5,55.2,Code.exe,2148,1.0,1.6199582180314493,32
1745161511,3.5,55.2,ChatGPT.exe,4248,2.2,0.946962826237219,32
1745161511,3.5,55.2,Code.exe,4668,1.0,0.6438283079366877,32
1745161511,3.5,55.2,chrome.exe,10588,1.0,1.6316879325181062,32
1745161511,3.5,55.2,chrome.exe,12392,5.8,2.4755018262077133,32768
1745161511,3.5,55.2,chrome.exe,12592,4.1,0.7895669873111093,32
1745161511,3.5,55.2,python.exe,15324,7.2,0.3978187084350916,32
1745161511,3.5,55.2,chrome.exe,19996,1.4,0.4355956445756238,32
1745161511,3.5,55.2,explorer.exe,23228,1.2,2.142111900025104,32
1745161517,2.1,55.2,ChatGPT.exe,4248,1.7,0.9463098318224977,32
1745161517,2.1,55.2,chrome.exe,12392,5.3,2.6075518078513147,32768
1745161517,2.1,55.2,chrome.exe,12592,4.3,0.7915985254902416,32
1745161517,2.1,55.2,python.exe,15324,8.2,0.3978428934134146,32
1745161524,3.1,55.3,ChatGPT.exe,4248,1.4,0.9463823867574668,32
1745161524,3.1,55.3,chrome.exe,10588,1.2,1.6323409269328273,32
1745161524,3.1,55.3,chrome.exe,12392,6.8,2.7265177162221708,32768
1745161524,3.1,55.3,chrome.exe,12592,4.9,0.793509138777759,32
1745161524,3.1,55.3,python.exe,15324,6.8,0.3978428934134146,32
1745161530,4.1,55.4,Code.exe,2148,2.7,1.6291726947725138,32
1745161530,4.1,55.4,ChatGPT.exe,4248,1.4,0.9458503172343606,32
1745161530,4.1,55.4,Code.exe,4668,1.0,0.646174250834019,32
1745161530,4.1,55.4,chrome.exe,10588,5.5,1.631373527799907,32
1745161530,4.1,55.4,chrome.exe,10948,1.9,1.2542329758309838,64
1745161530,4.1,55.4,chrome.exe,12392,10.0,2.880116513551569,32768
1745161530,4.1,55.4,chrome.exe,12592,5.2,0.7307491200295637,64
1745161530,4.1,55.4,Code.exe,14608,1.7,1.0693146315732958,32768
1745161530,4.1,55.4,python.exe,15324,8.4,0.3978428934134146,32
1745161530,4.1,55.4,chrome.exe,19996,1.2,0.4346040604643806,32
1745161537,0.8,54.3,Code.exe,2148,13.6,1.6035124327718067,32
1745161537,0.8,54.3,ChatGPT.exe,4248,1.9,0.9461163519959136,32
1745161537,0.8,54.3,chrome.exe,10588,2.9,1.6198131081615113,32
1745161537,0.8,54.3,chrome.exe,12392,2.7,2.7934133662635996,32768
1745161537,0.8,54.3,chrome.exe,14028,1.2,1.3182506134519751,64
1745161537,0.8,54.3,Code.exe,14608,2.2,1.1396929184932372,32768
1745161537,0.8,54.3,python.exe,15324,7.5,0.3978428934134146,32
1745161537,0.8,54.3,Code.exe,15568,2.4,0.7492748134249847,32
1745161537,0.8,54.3,chrome.exe,19996,1.2,0.43003309956133284,32
1745161537,0.8,54.3,explorer.exe,23228,3.1,2.142498859678272,32
1745161543,3.1,52.8,ChatGPT.exe,2064,1.0,1.8976501391361804,32
1745161543,3.1,52.8,ChatGPT.exe,4248,2.0,0.9461163519959136,32
1745161543,3.1,52.8,chrome.exe,10588,1.0,1.6245291789344969,32
1745161543,3.1,52.8,chrome.exe,14028,1.0,1.3008857990160585,64
1745161543,3.1,52.8,python.exe,15324,4.7,0.3978428934134146,32
1745161543,3.1,52.8,chrome.exe,19996,1.0,0.43228230254537225,32
1745161549,0.6,52.7,Code.exe,2148,1.7,1.6013841546793823,32
1745161549,0.6,52.7,ChatGPT.exe,4248,2.0,0.9460437970609448,32
1745161549,0.6,52.7,chrome.exe,10588,1.0,1.6166206910228746,32
1745161549,0.6,52.7,python.exe,15324,4.2,0.3978428934134146,32
1745161556,1.2,52.7,ChatGPT.exe,4248,1.7,0.9456326524294536,32
1745161556,1.2,52.7,python.exe,15324,4.2,0.3978428934134146,32
1745161562,2.1,52.6,ChatGPT.exe,4248,1.2,0.9458986871910068,32
1745161562,2.1,52.6,python.exe,15324,4.2,0.3978428934134146,32
1745161562,2.1,52.6,chrome.exe,19996,3.0,0.430952128737607,32
1745161568,0.4,52.6,Code.exe,2148,1.7,1.6054472310376469,32
1745161568,0.4,52.6,ChatGPT.exe,4248,2.5,0.9458745022126837,32
1745161568,0.4,52.6,python.exe,15324,4.2,0.3978428934134146,32
1745161574,0.8,52.6,ChatGPT.exe,4248,1.2,0.9458986871910068,32
1745161574,0.8,52.6,python.exe,15324,4.2,0.3978428934134146,32
1745161581,0.6,52.6,ChatGPT.exe,4248,1.0,0.9450038429930555,32
1745161581,0.6,52.6,python.exe,15324,4.2,0.3978428934134146,32
1745161587,1.5,52.6,Code.exe,2148,1.2,1.6090507928077744,32
1745161587,1.5,52.6,ChatGPT.exe,4248,2.0,0.9460921670175907,32
1745161587,1.5,52.6,python.exe,15324,4.0,0.39774615350012266,32
1745161593,1.0,52.6,Code.exe,2148,1.2,1.6085912782196374,32
1745161593,1.0,52.6,ChatGPT.exe,4248,2.2,0.9459470571476527,32
1745161593,1.0,52.6,python.exe,15324,4.2,0.39774615350012266,32
1745161599,0.4,52.6,Code.exe,2148,1.0,1.6093893825042966,32
1745161599,0.4,52.6,ChatGPT.exe,4248,3.5,0.9459470571476527,32
1745161599,0.4,52.6,python.exe,15324,4.2,0.39774615350012266,32
1745161606,1.0,52.6,ChatGPT.exe,4248,1.7,0.9455842824728077,32
1745161606,1.0,52.6,chrome.exe,14028,18.5,1.2891318995510783,64
1745161606,1.0,52.6,python.exe,15324,4.2,0.39774615350012266,32
1745161612,0.4,52.6,ChatGPT.exe,4248,1.2,0.9459228721693297,32
1745161612,0.4,52.6,python.exe,15324,4.2,0.39774615350012266,32
1745161618,1.2,52.6,Code.exe,2148,1.5,1.613089684187716,32
1745161618,1.2,52.6,ChatGPT.exe,4248,2.2,0.9459712421259756,32
1745161618,1.2,52.6,python.exe,15324,4.2,0.39774615350012266,32
1745161625,0.6,52.6,Code.exe,2148,1.7,1.6135975687324993,32
1745161625,0.6,52.6,ChatGPT.exe,4248,1.5,0.9456810223860997,32
1745161625,0.6,52.6,python.exe,15324,4.0,0.39774615350012266,32
1745161631,12.2,52.5,Code.exe,2148,1.2,1.6148793725836184,32
1745161631,12.2,52.5,ChatGPT.exe,4248,1.5,0.9455842824728077,32
1745161631,12.2,52.5,chrome.exe,13884,16.4,1.366789864946244,64
1745161631,12.2,52.5,python.exe,15324,4.2,0.39774615350012266,32
1745161637,4.1,52.5,Code.exe,2148,1.7,1.613984528385667,32
1745161637,4.1,52.5,ChatGPT.exe,4248,2.5,0.9458261322560377,32
1745161637,4.1,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161637,4.1,52.5,Code.exe,15568,1.0,0.7491780735116927,32
1745161643,0.4,52.5,Code.exe,2148,1.5,1.6161853614130604,32
1745161643,0.4,52.5,ChatGPT.exe,4248,2.2,0.9461405369742368,32
1745161643,0.4,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161650,0.8,52.5,ChatGPT.exe,4248,2.5,0.9456326524294536,32
1745161650,0.8,52.5,python.exe,15324,4.2,0.3977703384784456,32
1745161656,1.2,52.6,Code.exe,2148,1.0,1.6179266798523169,32
1745161656,1.2,52.6,ChatGPT.exe,4248,2.8,0.9458019472777147,32
1745161656,1.2,52.6,chrome.exe,13884,1.8,1.4202386670400828,64
1745161656,1.2,52.6,python.exe,15324,4.2,0.3977703384784456,32
1745161656,1.2,52.6,chrome.exe,19996,2.0,0.42737275194580243,32
1745161662,2.5,52.6,ChatGPT.exe,4248,1.0,0.9458986871910068,32
1745161662,2.5,52.6,python.exe,15324,4.2,0.3977703384784456,32
1745161668,1.4,52.6,ChatGPT.exe,4248,3.0,0.9459228721693297,32
1745161668,1.4,52.6,python.exe,15324,4.2,0.3977703384784456,32
1745161675,1.2,52.6,ChatGPT.exe,4248,2.0,0.9459954271042986,32
1745161675,1.2,52.6,chrome.exe,10588,1.0,1.6088331280028674,32
1745161675,1.2,52.6,python.exe,15324,4.0,0.3977703384784456,32
1745161681,2.2,52.5,ChatGPT.exe,4248,1.2,0.9455842824728077,32
1745161681,2.2,52.5,python.exe,15324,4.2,0.3977703384784456,32
1745161681,2.2,52.5,chrome.exe,19996,1.2,0.4273243819891564,32
1745161687,0.6,52.5,ChatGPT.exe,4248,2.2,0.9456326524294536,32
1745161687,0.6,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161693,1.0,52.5,ChatGPT.exe,2064,1.0,1.8985933532907773,32
1745161693,1.0,52.5,ChatGPT.exe,4248,3.0,0.9455842824728077,32
1745161693,1.0,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161700,1.2,52.5,Code.exe,2148,1.0,1.617805754960702,32
1745161700,1.2,52.5,ChatGPT.exe,4248,2.0,0.9455117275378386,32
1745161700,1.2,52.5,chrome.exe,10588,1.0,1.6087122031112524,32
1745161700,1.2,52.5,python.exe,15324,4.2,0.3977703384784456,32
1745161700,1.2,52.5,chrome.exe,19996,1.2,0.4272518270541874,32
1745161706,1.2,52.5,ChatGPT.exe,4248,2.2,0.9456084674511306,32
1745161706,1.2,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161712,1.0,52.5,Code.exe,2148,1.0,1.6176122751341178,32
1745161712,1.0,52.5,ChatGPT.exe,4248,2.5,0.9456084674511306,32
1745161712,1.0,52.5,chrome.exe,10588,1.0,1.6079866537615624,32
1745161712,1.0,52.5,chrome.exe,13884,1.5,1.4172155447497072,64
1745161712,1.0,52.5,chrome.exe,14028,1.2,1.3278520498462076,64
1745161712,1.0,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161712,1.0,52.5,chrome.exe,19996,1.5,0.42730019701083344,32
1745161718,1.4,52.5,Code.exe,2148,1.0,1.618362009462131,32
1745161718,1.4,52.5,ChatGPT.exe,4248,1.3,0.9456326524294536,32
1745161718,1.4,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161725,2.2,52.5,ChatGPT.exe,4248,2.0,0.9456084674511306,32
1745161725,2.2,52.5,chrome.exe,10588,1.0,1.6081075786531773,32
1745161725,2.2,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161725,2.2,52.5,chrome.exe,19996,1.7,0.4274211219024484,32
1745161731,1.4,52.5,Code.exe,2148,1.0,1.6220623111455506,32
1745161731,1.4,52.5,ChatGPT.exe,4248,2.8,0.9456326524294536,32
1745161731,1.4,52.5,python.exe,15324,4.2,0.3977703384784456,32
1745161737,1.6,52.5,ChatGPT.exe,2064,1.0,1.9000202670118347,32
1745161737,1.6,52.5,Code.exe,2148,1.0,1.6210465420559843,32
1745161737,1.6,52.5,ChatGPT.exe,4248,1.7,0.9456084674511306,32
1745161737,1.6,52.5,python.exe,15324,4.2,0.3977703384784456,32
1745161743,1.9,52.5,ChatGPT.exe,2064,1.0,1.9000686369684807,32
1745161743,1.9,52.5,ChatGPT.exe,4248,2.0,0.9453182477112546,32
1745161743,1.9,52.5,python.exe,15324,4.0,0.3977703384784456,32
1745161743,1.9,52.5,chrome.exe,19996,1.0,0.42790482146890846,32
1745161750,9.2,51.6,ChatGPT.exe,4248,2.2,0.9454149876245466,32
1745161750,9.2,51.6,python.exe,15324,4.2,0.3977703384784456,32
1745161750,9.2,51.6,chrome.exe,19996,1.5,0.4301298394746249,32
1745161756,1.2,51.5,Code.exe,2148,1.5,1.6241422192813288,32
1745161756,1.2,51.5,ChatGPT.exe,4248,2.5,0.9453182477112546,32
1745161756,1.2,51.5,python.exe,15324,4.0,0.3980847431966447,32
1745161762,1.8,51.5,ChatGPT.exe,2064,1.0,1.9002137468384188,32
1745161762,1.8,51.5,ChatGPT.exe,4248,1.2,0.9455600974944847,32
1745161762,1.8,51.5,python.exe,15324,3.7,0.3980847431966447,32
1745161768,1.5,51.5,ChatGPT.exe,4248,2.8,0.9453908026462235,32
1745161768,1.5,51.5,python.exe,15324,4.0,0.3981089281749677,32
1745161775,1.2,51.6,ChatGPT.exe,4248,1.2,0.9454149876245466,32
1745161775,1.2,51.6,chrome.exe,10588,1.0,1.607333659346841,32
1745161775,1.2,51.6,python.exe,15324,4.2,0.3981089281749677,32
1745161775,1.2,51.6,chrome.exe,19996,1.0,0.4273485669674794,32
1745161781,0.8,51.8,Code.exe,2148,1.7,1.6277457810514564,32
1745161781,0.8,51.8,ChatGPT.exe,4248,1.2,0.9453908026462235,32
1745161781,0.8,51.8,python.exe,15324,4.2,0.3981089281749677,32
1745161787,3.7,51.8,ChatGPT.exe,4248,3.5,0.9454149876245466,32
1745161787,3.7,51.8,python.exe,15324,4.2,0.3981089281749677,32
1745161787,3.7,51.8,chrome.exe,19996,1.0,0.4286303708185986,32
1745161794,1.0,51.8,Code.exe,2148,1.5,1.6291001398375446,32
1745161794,1.0,51.8,ChatGPT.exe,4248,1.5,0.9453908026462235,32
1745161794,1.0,51.8,Code.exe,14608,1.0,1.0696532212698178,32768
1745161794,1.0,51.8,python.exe,15324,4.0,0.3981089281749677,32
1745161800,0.6,51.8,Code.exe,2148,1.0,1.6297773192305889,32
1745161800,0.6,51.8,ChatGPT.exe,4248,2.0,0.9452940627329315,32
1745161800,0.6,51.8,python.exe,15324,4.5,0.3981089281749677,32
1745161800,0.6,51.8,chrome.exe,19996,1.0,0.4289205905584747,32
1745161806,1.2,51.7,Code.exe,2148,1.2,1.619692183269896,32
1745161806,1.2,51.7,ChatGPT.exe,4248,1.5,0.9449312880580865,32
1745161806,1.2,51.7,chrome.exe,10948,1.0,1.2567482135765762,64
1745161806,1.2,51.7,python.exe,15324,4.5,0.3981089281749677,32
1745161806,1.2,51.7,chrome.exe,19996,1.0,0.4270583472276034,32
1745161812,2.3,51.7,ChatGPT.exe,4248,1.5,0.9449071030797636,32
1745161812,2.3,51.7,python.exe,15324,4.2,0.3981089281749677,32
1745161819,1.2,51.7,Code.exe,2148,1.2,1.6217479064273514,32
1745161819,1.2,51.7,ChatGPT.exe,4248,3.0,0.9449071030797636,32
1745161819,1.2,51.7,python.exe,15324,3.8,0.3981089281749677,32
1745161825,1.6,51.7,Code.exe,2148,1.0,1.6208772472077235,32
1745161825,1.6,51.7,ChatGPT.exe,4248,1.0,0.9449554730364095,32
1745161825,1.6,51.7,python.exe,15324,4.2,0.3981089281749677,32
1745161825,1.6,51.7,chrome.exe,19996,1.0,0.4277838965772935,32
1745161831,1.6,51.7,Code.exe,2148,1.5,1.6214818716657986,32
1745161831,1.6,51.7,ChatGPT.exe,4248,1.0,0.9449554730364095,32
1745161831,1.6,51.7,python.exe,15324,4.2,0.3981089281749677,32
1745161831,1.6,51.7,chrome.exe,19996,1.0,0.42979124977810285,32
1745161837,1.0,51.7,Code.exe,2148,2.0,1.6221590510588426,32
1745161837,1.0,51.7,ChatGPT.exe,4248,2.5,0.9449071030797636,32
1745161837,1.0,51.7,python.exe,15324,4.2,0.3981089281749677,32
1745161844,0.8,51.7,ChatGPT.exe,2064,1.0,1.9005765215132637,32
1745161844,0.8,51.7,python.exe,15324,4.2,0.3981089281749677,32
1745161850,2.9,51.6,Code.exe,2148,6.0,1.5807543681698597,32
1745161850,2.9,51.6,ChatGPT.exe,4248,1.2,0.9449071030797636,32
1745161850,2.9,51.6,python.exe,15324,4.0,0.3981089281749677,32
1745161850,2.9,51.6,chrome.exe,19996,1.2,0.4283159661003996,32
1745161856,5.9,50.5,python.exe,15324,4.2,0.39179664883266363,32
1745161862,1.7,50.5,ChatGPT.exe,4248,2.0,0.9444475884916265,32
1745161862,1.7,50.5,chrome.exe,10588,1.2,1.60692251471535,32
1745161862,1.7,50.5,chrome.exe,10948,1.0,1.2897365240091536,64
1745161862,1.7,50.5,python.exe,15324,4.2,0.3918692037676327,32
1745161869,1.4,50.5,ChatGPT.exe,4248,2.0,0.9445443284049184,32
1745161869,1.4,50.5,Code.exe,14608,1.0,0.9518240068801427,32768
1745161869,1.4,50.5,python.exe,15324,3.8,0.39191757372427866,32
1745161869,1.4,50.5,ChatGPT.exe,23436,1.0,0.3430639175118107,32
1745161875,0.8,50.5,Code.exe,2148,1.0,1.5328197411336661,32
1745161875,0.8,50.5,ChatGPT.exe,4248,1.5,0.9444717734699494,32
1745161875,0.8,50.5,python.exe,15324,4.2,0.3919417587026017,32
1745161881,3.1,50.6,Code.exe,2148,1.0,1.5377534767115588,32
1745161881,3.1,50.6,ChatGPT.exe,4248,1.7,0.9446894382748564,32
1745161881,3.1,50.6,Code.exe,10504,1.8,1.1178538830675646,32
1745161881,3.1,50.6,python.exe,15324,3.7,0.3919417587026017,32
1745161888,1.6,50.6,ChatGPT.exe,2064,1.7,1.675873887914234,32
1745161888,1.6,50.6,Code.exe,2148,1.5,1.5377776616898817,32
1745161888,1.6,50.6,ChatGPT.exe,4248,1.5,0.9448829181014405,32
1745161888,1.6,50.6,python.exe,15324,4.2,0.3919417587026017,32
1745161894,4.9,50.8,ChatGPT.exe,4248,1.7,0.9447136232531794,32
1745161894,4.9,50.8,chrome.exe,10588,2.2,1.6077448039783324,32
1745161894,4.9,50.8,WhatsApp.exe,11088,3.8,0.7494441082732457,32
1745161894,4.9,50.8,python.exe,15324,4.2,0.3919417587026017,32
1745161894,4.9,50.8,chrome.exe,19996,1.0,0.4267439425094043,32
1745161900,20.3,51.9,Code.exe,2148,2.5,1.5534253426648654,32
1745161900,20.3,51.9,ChatGPT.exe,4248,1.7,0.9446894382748564,32
1745161900,20.3,51.9,chrome.exe,10588,4.6,1.6292210647291596,32
1745161900,20.3,51.9,Code.exe,14608,3.4,1.0314409555194715,32768
1745161900,20.3,51.9,python.exe,15324,6.1,0.3919417587026017,32
1745161900,20.3,51.9,chrome.exe,19996,1.5,0.4340478059629515,32
1745161900,20.3,51.9,explorer.exe,23228,4.4,2.1222318478435946,32
1745161906,52.4,57.6,Code.exe,2148,1.2,1.5522402787270382,32
1745161906,52.4,57.6,ChatGPT.exe,4248,1.7,0.9455359125161615,32
1745161906,52.4,57.6,chrome.exe,10588,7.6,1.641893993370414,32
1745161906,52.4,57.6,chrome.exe,12392,3.2,1.464037662783043,32768
1745161906,52.4,57.6,python.exe,15324,11.3,0.3921352385291857,32
1745161906,52.4,57.6,chrome.exe,19780,31.8,1.2814168914660402,64
1745161906,52.4,57.6,chrome.exe,19996,2.1,0.42957358497319575,32
1745161906,52.4,57.6,ApplicationFrameHost.exe,22732,2.3,0.3707557176916503,32
1745161906,52.4,57.6,explorer.exe,23228,36.3,2.3180092473683116,32
1745161913,28.1,60.1,Code.exe,2148,1.1,1.558189783394497,32
1745161913,28.1,60.1,Spotify.exe,9368,8.5,0.2799653090670935,32
1745161913,28.1,60.1,Spotify.exe,10072,48.3,1.617515535220826,32
1745161913,28.1,60.1,Spotify.exe,10404,168.8,1.8538511433932203,32
1745161913,28.1,60.1,chrome.exe,10588,1.6,1.6360412286162467,32
1745161913,28.1,60.1,Code.exe,14608,1.4,0.9617398479925743,32768
1745161913,28.1,60.1,python.exe,15324,11.3,0.3922561634208007,32
1745161913,28.1,60.1,Spotify.exe,19180,4.9,1.7206402827901146,32768
1745161913,28.1,60.1,chrome.exe,19780,4.9,1.2776924048042977,64
1745161913,28.1,60.1,chrome.exe,19996,1.2,0.4277355266206475,32
1745161913,28.1,60.1,ApplicationFrameHost.exe,22732,1.4,0.3761731528360031,32
1745161913,28.1,60.1,explorer.exe,23228,25.9,2.412427402741319,32
1745161920,4.7,61.1,Code.exe,2148,6.8,1.570016237794446,32
1745161920,4.7,61.1,ChatGPT.exe,4248,1.9,0.9458019472777147,32
1745161920,4.7,61.1,chrome.exe,4684,1.7,0.14619819396255873,32
1745161920,4.7,61.1,Spotify.exe,9368,1.0,0.27982019919715545,32
1745161920,4.7,61.1,Spotify.exe,10072,2.2,1.6183136395054851,32
1745161920,4.7,61.1,Spotify.exe,10404,1.0,1.8099795927152913,64
1745161920,4.7,61.1,chrome.exe,10588,4.9,1.6442157512894222,32
1745161920,4.7,61.1,chrome.exe,12392,2.0,1.6598876172427286,32768
1745161920,4.7,61.1,Code.exe,14608,5.4,1.0312958456495336,32768
1745161920,4.7,61.1,python.exe,15324,5.9,0.3923287183557697,32
1745161920,4.7,61.1,Code.exe,15568,3.2,0.7469772404842994,32
1745161920,4.7,61.1,chrome.exe,19780,20.8,1.7978145486188202,64
1745161920,4.7,61.1,chrome.exe,19996,2.2,0.43061353904108496,32
1745161920,4.7,61.1,explorer.exe,23228,1.5,2.363501191593882,32
1745161926,25.7,61.4,Code.exe,2148,1.7,1.569435798314694,32
1745161926,25.7,61.4,SearchHost.exe,3580,1.7,1.0470886364944552,32
1745161926,25.7,61.4,ChatGPT.exe,4248,1.5,0.9459712421259756,32
1745161926,25.7,61.4,Spotify.exe,10072,1.5,1.6169109107627508,32
1745161926,25.7,61.4,chrome.exe,10588,1.0,1.6411926289990466,32
1745161926,25.7,61.4,WhatsApp.exe,11088,1.9,0.7224294874864504,32
1745161926,25.7,61.4,Code.exe,14608,3.2,1.0450812832936458,32768
1745161926,25.7,61.4,python.exe,15324,6.3,0.3924496432473848,32
1745161926,25.7,61.4,Code.exe,15568,1.7,0.7471465353325604,32
1745161926,25.7,61.4,Spotify.exe,19180,1.5,1.1276487992883812,32768
1745161926,25.7,61.4,RuntimeBroker.exe,19712,1.9,0.3552047766299587,32
1745161926,25.7,61.4,chrome.exe,19780,4.4,1.5515147293773481,64
1745161926,25.7,61.4,audiodg.exe,20896,1.0,0.16469970237965675,32
1745161926,25.7,61.4,StartMenuExperienceHost.exe,22428,11.6,0.9226327380442769,32
1745161926,25.7,61.4,explorer.exe,23228,4.9,2.367636822887116,32
1745161933,58.5,62.3,Code.exe,2148,14.0,1.5797869690369397,32
1745161933,58.5,62.3,ChatGPT.exe,4248,2.2,0.9459228721693297,32
1745161933,58.5,62.3,Code.exe,4668,1.5,0.6565737915129106,32
1745161933,58.5,62.3,Spotify.exe,9368,1.2,0.27909464984746535,32
1745161933,58.5,62.3,Spotify.exe,10072,3.1,1.6221832360371655,32
1745161933,58.5,62.3,Spotify.exe,10404,15.0,1.6471905036231516,64
1745161933,58.5,62.3,chrome.exe,10588,2.9,1.638266246621963,32
1745161933,58.5,62.3,msedgewebview2.exe,10704,1.2,0.7700980797610911,32
1745161933,58.5,62.3,Code.exe,14608,6.0,1.0378016048184215,32768
1745161933,58.5,62.3,python.exe,15324,7.3,0.3925947531173228,32
1745161933,58.5,62.3,Code.exe,15568,1.7,0.7480655645088345,32
1745161933,58.5,62.3,chrome.exe,19780,9.0,1.4618610147339723,64
1745161933,58.5,62.3,WindowsTerminal.exe,21832,1.2,0.9877628846681265,32
1745161933,58.5,62.3,StartMenuExperienceHost.exe,22428,6.3,0.9273004388606166,32
1745161933,58.5,62.3,explorer.exe,23228,8.9,2.3731509979447605,32
1745161939,5.6,62.4,Code.exe,2148,3.6,1.575336933025507,32
1745161939,5.6,62.4,WINWORD.EXE,2864,6.8,1.3878066111089344,32
1745161939,5.6,62.4,SearchHost.exe,3580,1.0,1.0443315489656326,32
1745161939,5.6,62.4,ChatGPT.exe,4248,1.0,0.9461889069308828,32
1745161939,5.6,62.4,Code.exe,4668,1.5,0.6567672713394948,32
1745161939,5.6,62.4,sihost.exe,14176,1.0,0.23536820903947422,32
1745161939,5.6,62.4,Code.exe,14608,3.2,1.0362295812274265,32768
1745161939,5.6,62.4,python.exe,15324,5.9,0.39261893809564574,32
1745161939,5.6,62.4,StartMenuExperienceHost.exe,22428,4.4,0.9286789826250278,32
1745161939,5.6,62.4,explorer.exe,23228,1.2,2.3691121065648186,32
1745161946,13.4,64.7,Code.exe,2148,6.8,1.5824473166524702,32
1745161946,13.4,64.7,SearchHost.exe,3580,1.0,1.0456859077517209,32
1745161946,13.4,64.7,ChatGPT.exe,4248,3.2,0.9463340168008207,32
1745161946,13.4,64.7,chrome.exe,10588,1.4,1.6380727667953792,32
1745161946,13.4,64.7,Code.exe,14608,4.8,1.064550190843664,32768
1745161946,13.4,64.7,python.exe,15324,7.2,0.3927398629872608,32
1745161946,13.4,64.7,Code.exe,15568,1.7,0.7468805005710073,32
1745161946,13.4,64.7,dllhost.exe,21916,1.4,0.0960143639423256,32
1745161946,13.4,64.7,StartMenuExperienceHost.exe,22428,4.8,0.9416905009628039,32
1745161946,13.4,64.7,explorer.exe,23228,8.6,2.370127875654385,32
